waypoint1	waypoint2	distance_m	duration_s
p242	p125	8080028	0
p302	p226	4521770	0
p60	p74	5344325	0
p188	p389	10816224	0
p353	p252	10626494	0
p306	p311	9485990	0
p387	p126	830031	0
p383	p236	14816973	0
p68	p341	5761522	0
p103	p48	6355512	0
p392	p41	6875216	0
p10	p226	3317373	0
p69	p159	5751509	0
p69	p268	189264	0
p34	p164	1861851	0
p214	p355	9984657	0
p50	p311	9567511	0
p261	p146	9286388	0
p214	p201	8013151	0
p187	p382	10264542	0
p30	p137	9752825	0
p36	p244	14885192	0
p107	p239	10319484	0
p81	p329	15053364	0
p20	p176	1940264	0
p96	p164	10102976	0
p393	p234	10001752	0
p173	p103	14687362	0
p305	p246	2415550	0
p30	p158	8527252	0
p286	p42	4977087	0
p68	p193	8183390	0
p93	p49	7910508	0
p64	p279	551285	0
p105	p202	4606270	0
p386	p282	8081802	0
p189	p116	5753760	0
p7	p381	1800369	0
p188	p253	10213035	0
p90	p303	8963378	0
p89	p331	2063488	0
p215	p253	8238655	0
p361	p80	12241434	0
p316	p346	607936	0
p161	p302	2390345	0
p107	p356	10469137	0
p170	p337	8413127	0
p394	p31	7872675	0
p95	p322	11184340	0
p188	p301	1341082	0
p126	p64	12680271	0
p3	p116	7279328	0
p196	p66	2361042	0
p180	p319	10213974	0
p14	p180	12018170	0
p380	p322	13763941	0
p162	p208	3860334	0
p111	p80	1256325	0
p273	p225	919524	0
p356	p216	7633078	0
p276	p153	611726	0
p395	p319	14946478	0
p143	p122	733046	0
p64	p182	9070242	0
p319	p115	13937441	0
p261	p182	10518729	0
p221	p322	12358801	0
p396	p323	8399003	0
p189	p70	14547231	0
p141	p124	13506517	0
p141	p264	10054268	0
p162	p267	14600254	0
p19	p72	4336349	0
p219	p305	12871713	0
p96	p78	9477852	0
p340	p200	13682043	0
p369	p347	5419283	0
p375	p108	11466011	0
p390	p354	8108166	0
p193	p384	14653206	0
p349	p251	13545605	0
p44	p177	14701542	0
p338	p304	1111933	0
p202	p71	1389765	0
p174	p252	10174877	0
p276	p335	1800271	0
p136	p223	15665977	0
p42	p236	15707586	0
p267	p301	8674820	0
p343	p40	3101307	0
p12	p103	1687366	0
p350	p42	1355017	0
p264	p106	15427702	0
p361	p395	3655317	0
p384	p196	1313308	0
p156	p383	996589	0
p266	p308	4179655	0
p155	p7	8636043	0
p72	p40	305990	0
p335	p159	3294638	0
p47	p360	10188355	0
p319	p201	5837136	0
p232	p74	11525989	0
p229	p201	3003497	0
p231	p393	6780924	0
p283	p5	426638	0
p126	p109	1588278	0
p265	p292	13925656	0
p27	p74	6645045	0
p254	p253	6364567	0
p329	p253	12694489	0
p289	p53	1153745	0
p203	p380	3965336	0
p29	p201	1464392	0
p24	p374	13967120	0
p105	p197	1604789	0
p95	p203	2253773	0
p67	p41	1953504	0
p99	p6	5838768	0
p354	p78	9480140	0
p352	p176	4239841	0
p29	p311	1946467	0
p162	p1	12722913	0
p211	p371	5011763	0
p205	p357	13911916	0
p324	p311	4658689	0
p299	p9	13831397	0
p218	p106	4408498	0
p69	p330	6435680	0
p378	p183	15877418	0
p331	p297	6989064	0
p352	p272	74749	0
p85	p49	10451796	0
p60	p142	12996824	0
p10	p77	14942732	0
p387	p53	14812594	0
p10	p222	15926050	0
p394	p239	8049633	0
p81	p125	6860127	0
p29	p7	15425319	0
p179	p353	12110426	0
p293	p208	14688072	0
p140	p180	6784686	0
p119	p166	13442459	0
p342	p96	12370745	0
p125	p341	126160	0
p374	p300	9706409	0
p385	p6	2559816	0
p60	p337	15980830	0
p193	p84	4110718	0
p287	p217	11218612	0
p26	p285	2443515	0
p29	p23	4039157	0
p172	p70	9583050	0
p254	p384	6569685	0
p25	p351	11712307	0
p157	p295	5587543	0
p90	p134	235762	0
p173	p312	757179	0
p193	p399	8308345	0
p88	p20	2917133	0
p361	p78	11852059	0
p191	p252	6134003	0
p110	p190	15078301	0
p385	p300	15615951	0
p229	p155	15470865	0
p184	p119	1303990	0
p264	p347	10827835	0
p292	p367	14325535	0
p260	p215	8373527	0
p25	p135	8695801	0
p198	p96	12127823	0
p104	p58	3898382	0
p376	p344	8202684	0
p98	p6	10002246	0
p62	p226	3512150	0
p44	p102	11839582	0
p231	p75	10490573	0
p350	p317	10255307	0
p206	p220	13760130	0
p45	p48	12261984	0
p180	p388	12817104	0
p340	p87	13023851	0
p173	p158	7996262	0
p365	p183	5340030	0
p24	p135	578514	0
p62	p334	6590222	0
p56	p174	13242521	0
p178	p129	12809037	0
p0	p111	9554745	0
p315	p40	6935765	0
p92	p190	11872589	0
p30	p357	3941833	0
p311	p245	14133234	0
p27	p271	8411233	0
p178	p328	2840028	0
p233	p27	12901422	0
p324	p280	5942298	0
p371	p281	5582193	0
p256	p67	11799740	0
p260	p225	12794680	0
p359	p268	9051119	0
p55	p177	6346952	0
p219	p299	7921888	0
p138	p131	2634840	0
p207	p62	4178079	0
p160	p109	6056616	0
p220	p295	3755494	0
p162	p50	828891	0
p142	p267	6440561	0
p124	p246	7662029	0
p231	p147	11823069	0
p16	p278	9258364	0
p149	p224	12535767	0
p55	p235	1415585	0
p375	p241	3060985	0
p298	p384	10502596	0
p37	p262	7909419	0
p0	p57	10993086	0
p61	p390	816615	0
p387	p84	10385155	0
p264	p268	7209525	0
p165	p195	7068693	0
p219	p245	5315917	0
p83	p23	15264231	0
p15	p150	8764312	0
p210	p203	13102532	0
p58	p312	8494478	0
p157	p368	10448340	0
p7	p253	7191255	0
p45	p378	10933373	0
p184	p295	14458222	0
p94	p279	12320915	0
p109	p115	1288959	0
p290	p374	11922495	0
p343	p321	15111669	0
p125	p340	7356685	0
p196	p308	2845872	0
p391	p5	11871883	0
p231	p336	607049	0
p330	p384	14616797	0
p217	p245	6834402	0
p377	p389	7882064	0
p149	p372	116488	0
p140	p121	285728	0
p42	p297	12477020	0
p3	p73	14853571	0
p394	p64	2380965	0
p19	p357	11454384	0
p162	p183	14324969	0
p26	p85	5730142	0
p314	p153	5959370	0
p63	p73	15438732	0
p264	p286	7077875	0
p68	p382	15043347	0
p397	p344	15656613	0
p19	p201	15020949	0
p349	p108	6130475	0
p337	p35	7157887	0
p31	p138	3868050	0
p248	p160	2989576	0
p338	p391	9386805	0
p310	p203	8034738	0
p307	p177	11990352	0
p18	p43	11031748	0
p347	p97	15558524	0
p226	p34	1438370	0
p87	p236	6414260	0
p176	p71	7622077	0
p291	p8	8982547	0
p215	p302	4198542	0
p207	p0	1387178	0
p321	p194	4284437	0
p295	p373	10094492	0
p6	p247	9793495	0
p95	p371	9804265	0
p170	p194	6639910	0
p135	p310	10493407	0
p336	p109	9223297	0
p213	p128	15590824	0
p330	p52	5196632	0
p110	p9	11977725	0
p113	p166	8177020	0
p314	p298	10705935	0
p178	p40	13404922	0
p74	p274	14392544	0
p130	p244	13957503	0
p279	p129	3761056	0
p358	p370	9693812	0
p309	p296	14744508	0
p238	p203	4247795	0
p369	p20	14715035	0
p58	p252	7371694	0
p222	p159	1713861	0
p242	p288	10091237	0
p190	p15	8676694	0
p348	p308	8279775	0
p229	p29	8588709	0
p160	p319	477713	0
p370	p345	658717	0
p81	p154	13076909	0
p185	p148	13166341	0
p81	p103	2142088	0
p259	p188	6660951	0
p105	p74	10723321	0
p2	p395	8988788	0
p109	p388	11409680	0
p145	p337	8045736	0
p250	p23	1411085	0
p359	p117	15435372	0
p143	p326	4644090	0
p204	p53	14005065	0
p31	p390	8250556	0
p316	p165	1213132	0
p374	p86	14453595	0
p382	p297	13108380	0
p164	p128	1834709	0
p83	p308	15158159	0
p46	p202	8346261	0
p291	p334	44797	0
p265	p102	4658376	0
p12	p150	9403755	0
p47	p95	5739270	0
p190	p382	1511224	0
p331	p301	9885053	0
p218	p121	6375349	0
p232	p93	976680	0
p83	p145	7633837	0
p333	p109	592465	0
p106	p7	8037563	0
p33	p165	3651715	0
p378	p309	8593415	0
p145	p226	2211218	0
p240	p379	6972573	0
p385	p329	1199363	0
p47	p91	2418142	0
p292	p4	12984228	0
p198	p270	7449154	0
p138	p84	2226781	0
p293	p335	8264749	0
p139	p344	6342870	0
p394	p328	3153192	0
p243	p354	14354191	0
p109	p58	10242761	0
p196	p188	995021	0
p277	p49	3929016	0
p250	p16	3817641	0
p274	p146	1010302	0
p165	p380	13814657	0
p194	p176	5594795	0
p367	p67	6384021	0
p109	p236	552078	0
p83	p84	6850716	0
p327	p201	972519	0
p141	p349	11929511	0
p27	p328	12198907	0
p64	p117	8495246	0
p60	p292	11524076	0
p154	p65	12095852	0
p44	p281	9992413	0
p317	p131	258704	0
p308	p209	2410138	0
p149	p70	4584979	0
p387	p270	694693	0
p337	p177	3079416	0
p100	p379	13961968	0
p380	p128	11380893	0
p92	p362	561500	0
p112	p362	4772075	0
p227	p146	10687811	0
p337	p5	12865630	0
p233	p269	7617799	0
p222	p205	9884799	0
p298	p381	5166763	0
p340	p14	12202951	0
p239	p86	1178417	0
p146	p128	15707752	0
p108	p250	6305263	0
p212	p23	12574544	0
p399	p379	9488312	0
p112	p5	824694	0
p142	p177	9272744	0
p359	p22	14406113	0
p333	p23	1433564	0
p300	p79	13829929	0
p92	p128	3906895	0
p185	p40	15746159	0
p342	p100	2517858	0
p254	p202	354744	0
p276	p315	8024462	0
p284	p6	13810231	0
p233	p128	6870987	0
p231	p13	6788523	0
p157	p195	8379382	0
p332	p87	6401951	0
p190	p245	15886528	0
p261	p253	13667498	0
p126	p51	5408414	0
p110	p159	13431444	0
p141	p103	6260648	0
p203	p150	6634520	0
p361	p174	8500761	0
p218	p94	8693644	0
p275	p375	13796771	0
p166	p311	13558058	0
p191	p194	14949021	0
p291	p373	2960217	0
p103	p289	13134022	0
p393	p146	13783066	0
p388	p281	14871394	0
p315	p368	9083341	0
p287	p92	10271735	0
p219	p251	13816165	0
p106	p356	1870674	0
p354	p246	1995997	0
p110	p355	14183592	0
p163	p273	8082848	0
p4	p278	10880570	0
p237	p334	3584642	0
p121	p278	6794778	0
p118	p213	6560716	0
p25	p68	6006519	0
p326	p159	13241225	0
p276	p347	8524125	0
p394	p174	14879379	0
p339	p133	4449304	0
p168	p334	8752395	0
p346	p300	8549044	0
p331	p35	1415949	0
p395	p50	7537783	0
p144	p391	4495114	0
p205	p303	4261734	0
p93	p145	11443969	0
p83	p283	6638579	0
p331	p253	12822811	0
p333	p337	3132476	0
p343	p60	7968965	0
p185	p128	2022517	0
p333	p319	3335197	0
p68	p321	12802038	0
p155	p42	13126142	0
p207	p142	6903714	0
p235	p150	3457923	0
p83	p99	3881802	0
p93	p116	11986799	0
p187	p269	6050735	0
p138	p373	9325370	0
p359	p151	12738552	0
p173	p180	14082814	0
p15	p164	14122696	0
p237	p280	15197652	0
p149	p251	11486499	0
p301	p40	11236334	0
p36	p288	487061	0
p386	p258	15505140	0
p183	p114	4643628	0
p255	p17	7188507	0
p286	p354	4715953	0
p332	p8	8548531	0
p256	p196	10179265	0
p190	p181	13645153	0
p238	p372	4370718	0
p324	p383	3821894	0
p98	p94	3565316	0
p94	p216	4423448	0
p385	p334	6412099	0
p70	p313	7024940	0
p118	p191	11165013	0
p339	p191	11115178	0
p76	p129	7914631	0
p153	p346	1831669	0
p93	p70	6443371	0
p104	p169	1794215	0
p315	p382	2793891	0
p34	p335	11637890	0
p368	p365	16030179	0
p257	p115	1154007	0
p90	p44	6567181	0
p65	p300	3218534	0
p33	p39	212373	0
p171	p213	11205704	0
p113	p86	15063059	0
p206	p364	2359071	0
p169	p73	5716982	0
p144	p283	670049	0
p162	p191	14177896	0
p211	p5	6124444	0
p137	p335	10249825	0
p189	p335	743514	0
p69	p279	6340485	0
p144	p85	4491240	0
p61	p138	4702474	0
p320	p393	7835499	0
p8	p328	4711375	0
p56	p275	11883030	0
p319	p279	2941237	0
p314	p100	51437	0
p338	p283	15424832	0
p119	p304	10583769	0
p73	p146	13531836	0
p218	p110	5955191	0
p80	p117	7327558	0
p219	p13	3952445	0
p169	p239	7240835	0
p188	p370	1654784	0
p166	p96	1408682	0
p190	p96	14137805	0
p169	p31	10598491	0
p54	p240	10511523	0
p231	p301	10217147	0
p364	p373	13282013	0
p255	p355	10076338	0
p386	p30	15049124	0
p330	p251	10200402	0
p171	p342	6078060	0
p187	p35	7109983	0
p90	p200	10949774	0
p285	p399	6021433	0
p82	p108	10191683	0
p358	p162	6464242	0
p18	p389	1579984	0
p238	p356	12309193	0
p18	p65	3694378	0
p324	p251	6498061	0
p193	p295	3320039	0
p372	p130	1978450	0
p267	p372	601251	0
p2	p96	9550201	0
p207	p224	11363737	0
p173	p252	14416237	0
p317	p51	8005463	0
p136	p311	6101021	0
p348	p392	9532032	0
p170	p96	13779566	0
p362	p393	1239530	0
p208	p120	2393423	0
p10	p169	3472207	0
p187	p224	3842708	0
p63	p53	12887198	0
p298	p187	449770	0
p4	p289	15332664	0
p181	p279	8538514	0
p206	p340	5092073	0
p222	p378	14601250	0
p175	p195	1835852	0
p331	p43	11440070	0
p196	p159	8540762	0
p118	p230	8047631	0
p10	p38	8105528	0
p157	p298	2850611	0
p259	p139	11768644	0
p11	p110	10601889	0
p185	p58	2500104	0
p72	p146	15164965	0
p210	p215	14937860	0
p383	p320	7181795	0
p386	p357	12370872	0
p125	p103	789330	0
p18	p180	9191559	0
p295	p102	10536069	0
p354	p36	14683232	0
p10	p359	14861727	0
p275	p313	12499147	0
p251	p225	4259180	0
p130	p252	12300034	0
p210	p386	5438279	0
p256	p167	4401589	0
p372	p388	1813562	0
p332	p190	140146	0
p237	p335	13722616	0
p178	p270	5746376	0
p192	p217	820144	0
p232	p374	14353480	0
p78	p164	14597232	0
p25	p339	15808427	0
p44	p147	2924342	0
p250	p102	4023282	0
p305	p216	11844109	0
p368	p377	4757707	0
p130	p36	3662078	0
p108	p262	1729817	0
p74	p216	3994894	0
p193	p20	1574530	0
p229	p167	178724	0
p261	p356	15397170	0
p54	p206	5597313	0
p277	p319	4603864	0
p382	p150	4416119	0
p211	p293	8488284	0
p27	p114	7946592	0
p353	p226	10181869	0
p221	p238	3996051	0
p77	p21	12273880	0
p152	p392	6501081	0
p253	p16	1567305	0
p61	p194	3685409	0
p333	p222	9828615	0
p74	p288	14194448	0
p341	p106	12871672	0
p298	p121	12552198	0
p10	p326	5904709	0
p33	p360	14160623	0
p145	p320	4898240	0
p394	p309	13073133	0
p113	p357	11126594	0
p205	p381	11160971	0
p373	p17	10311063	0
p358	p92	3909299	0
p157	p259	14806293	0
p60	p278	15648006	0
p184	p359	7654637	0
p36	p86	2248168	0
p105	p186	2996391	0
p173	p29	14786577	0
p80	p153	8686939	0
p191	p340	11939466	0
p343	p148	1354553	0
p131	p67	12926070	0
p0	p4	7186772	0
p332	p113	7956989	0
p210	p344	6086901	0
p51	p252	12000163	0
p8	p13	16002533	0
p179	p115	4415402	0
p157	p309	12987690	0
p204	p278	10968161	0
p57	p130	1429788	0
p316	p1	10981568	0
p198	p236	11772038	0
p152	p94	15692898	0
p73	p322	2640081	0
p322	p84	6718338	0
p171	p27	2705	0
p341	p392	10179612	0
p258	p312	11188607	0
p338	p130	3161057	0
p51	p379	4998476	0
p47	p383	7128407	0
p359	p214	1418783	0
p137	p28	13982948	0
p288	p262	13263458	0
p273	p175	2704472	0
p298	p266	10155611	0
p107	p354	9904655	0
p85	p79	14387721	0
p185	p30	4324839	0
p143	p188	3580195	0
p160	p4	5402701	0
p143	p215	14426678	0
p113	p337	15391414	0
p68	p72	220041	0
p295	p297	14641153	0
p219	p140	10607260	0
p134	p357	5073888	0
p223	p245	10035988	0
p299	p122	11516629	0
p130	p370	15339351	0
p292	p278	15332488	0
p185	p89	2656491	0
p178	p220	2704182	0
p126	p397	11949641	0
p391	p200	8011580	0
p359	p289	15487244	0
p105	p256	6381570	0
p300	p159	12214643	0
p318	p15	7408448	0
p190	p87	10889245	0
p189	p194	8657609	0
p332	p118	871171	0
p14	p373	13948405	0
p327	p36	5566929	0
p389	p262	15447910	0
p390	p215	7501409	0
p246	p15	8810624	0
p247	p85	2760310	0
p149	p321	10160753	0
p24	p29	10821420	0
p246	p114	4502435	0
p136	p391	12608718	0
p242	p5	10193274	0
p15	p227	11652231	0
p210	p136	8389552	0
p68	p268	5170983	0
p243	p234	11506020	0
p363	p103	11878057	0
p89	p367	13940735	0
p154	p124	9224528	0
p82	p53	6657300	0
p55	p34	6295756	0
p318	p224	1644580	0
p109	p42	14934250	0
p221	p93	11036044	0
p282	p345	2706101	0
p10	p203	3816640	0
p141	p56	7430260	0
p21	p346	13433970	0
p56	p167	1514233	0
p135	p283	5735504	0
p0	p382	1953392	0
p69	p242	13402094	0
p44	p129	4721076	0
p144	p388	10712731	0
p13	p335	13668368	0
p213	p393	5991600	0
p228	p14	15562331	0
p362	p357	449897	0
p56	p237	7638183	0
p61	p365	8779470	0
p253	p97	8590335	0
p139	p356	13150767	0
p145	p278	9847499	0
p267	p251	3268346	0
p219	p328	3015119	0
p354	p392	15736869	0
p212	p289	734608	0
p6	p144	567600	0
p190	p138	10316312	0
p137	p109	9891701	0
p192	p181	15326558	0
p211	p27	11092491	0
p374	p391	15643999	0
p192	p99	12204821	0
p275	p101	2759492	0
p242	p151	7065229	0
p321	p272	7394	0
p219	p42	1735533	0
p219	p63	1297472	0
p265	p303	10951827	0
p202	p144	10690337	0
p258	p133	12249288	0
p219	p371	6018847	0
p293	p301	11954289	0
p350	p334	13138874	0
p204	p122	7581024	0
p131	p392	14524501	0
p143	p385	15523299	0
p350	p333	171857	0
p39	p245	3893246	0
p254	p388	4601345	0
p352	p122	6431055	0
p331	p39	15801009	0
p327	p268	1684051	0
p123	p109	10755268	0
p125	p16	10305145	0
p284	p40	4731397	0
p62	p58	6951944	0
p220	p56	12898007	0
p54	p353	1616512	0
p3	p261	13984131	0
p358	p113	8018308	0
p185	p359	3782664	0
p27	p380	5384089	0
p117	p96	1995772	0
p173	p346	9550040	0
p163	p392	6931874	0
p130	p200	14369516	0
p275	p262	464275	0
p376	p274	13537778	0
p284	p372	12911541	0
p363	p101	3090742	0
p251	p97	11689444	0
p367	p23	14884262	0
p331	p101	14738156	0
p1	p251	6182759	0
p74	p67	752073	0
p248	p59	8479866	0
p307	p85	3057917	0
p132	p128	15099006	0
p83	p161	5967546	0
p24	p290	3279853	0
p184	p143	5735282	0
p123	p165	12104677	0
p374	p334	1275874	0
p0	p344	3961072	0
p117	p344	6262762	0
p315	p38	15790702	0
p176	p164	4520837	0
p342	p22	14983535	0
p168	p378	4489073	0
p62	p391	1245307	0
p81	p190	7639596	0
p152	p346	22239	0
p247	p17	2695196	0
p256	p224	7401849	0
p16	p128	5289720	0
p232	p281	107449	0
p136	p161	6764442	0
p372	p153	15157865	0
p46	p93	4564478	0
p125	p150	6906610	0
p141	p247	14224674	0
p233	p270	1072062	0
p236	p373	14367526	0
p31	p234	937555	0
p16	p159	2838177	0
p68	p279	5547301	0
p309	p85	7548384	0
p372	p122	15639255	0
p117	p366	6768681	0
p111	p189	5804464	0
p85	p335	12330883	0
p148	p289	6837765	0
p31	p97	4377664	0
p142	p78	3730885	0
p156	p262	3462141	0
p315	p256	13241878	0
p343	p328	5181703	0
p9	p355	9746679	0
p112	p223	2835107	0
p90	p84	11999987	0
p375	p282	11622058	0
p333	p346	8911880	0
p150	p133	5089433	0
p314	p155	13549458	0
p104	p396	5036601	0
p89	p253	12695286	0
p210	p321	13545417	0
p275	p95	101200	0
p374	p21	9605113	0
p333	p161	10618049	0
p390	p175	15980697	0
p181	p311	9319766	0
p61	p205	16022161	0
p76	p178	5986491	0
p368	p238	11023354	0
p186	p389	15256149	0
p140	p53	9285202	0
p135	p280	13464250	0
p223	p292	15879293	0
p180	p289	6457549	0
p39	p6	11191318	0
p37	p144	15225849	0
p62	p250	5955482	0
p278	p245	8934464	0
p170	p174	2557335	0
p33	p101	3583449	0
p110	p166	11524158	0
p316	p282	13077669	0
p307	p22	9763311	0
p147	p195	3763258	0
p39	p328	9485276	0
p10	p304	13055742	0
p390	p138	8162649	0
p233	p371	1442747	0
p170	p288	8480702	0
p307	p257	7360277	0
p74	p396	2440185	0
p61	p3	11860577	0
p60	p362	10355639	0
p86	p121	3453219	0
p141	p385	5665806	0
p299	p234	10569349	0
p12	p231	6309497	0
p351	p231	268274	0
p369	p41	11089031	0
p93	p5	5198210	0
p243	p150	11702237	0
p184	p279	9603454	0
p28	p381	10103646	0
p181	p109	7700778	0
p257	p266	10942890	0
p332	p135	9748840	0
p348	p215	9284945	0
p257	p52	14416144	0
p55	p183	1070744	0
p371	p84	3844201	0
p118	p203	6273462	0
p124	p279	7652194	0
p388	p195	1226874	0
p3	p6	14368886	0
p32	p257	816196	0
p152	p120	15419029	0
p7	p364	9893188	0
p338	p346	9533118	0
p236	p289	7727631	0
p242	p182	13925640	0
p106	p263	12773402	0
p325	p117	6168431	0
p192	p143	6377284	0
p360	p321	13383170	0
p154	p354	5389505	0
p77	p8	23950	0
p332	p59	36434	0
p32	p305	11167174	0
p154	p341	13220922	0
p181	p283	7416337	0
p242	p24	12679804	0
p99	p203	260688	0
p102	p79	5858833	0
p352	p203	372684	0
p203	p146	10884657	0
p348	p78	8836272	0
p286	p86	5389092	0
p120	p79	221984	0
p162	p351	10716535	0
p174	p281	4758382	0
p358	p198	1878363	0
p161	p384	10568660	0
p11	p184	15940982	0
p145	p128	7058205	0
p330	p389	11651307	0
p13	p21	8198568	0
p368	p380	8846233	0
p241	p364	8538134	0
p136	p257	3019920	0
p6	p250	6298569	0
p260	p270	11070438	0
p307	p305	14944411	0
p387	p58	13204140	0
p143	p93	447359	0
p359	p5	6036195	0
p264	p109	10549116	0
p2	p277	1648439	0
p99	p80	7776635	0
p98	p132	10439177	0
p83	p123	12971657	0
p187	p330	2838236	0
p89	p59	2560697	0
p39	p292	13560885	0
p320	p79	3502615	0
p28	p103	6440214	0
p285	p289	10768757	0
p26	p280	4985781	0
p274	p216	7703594	0
p367	p357	11741342	0
p325	p133	7145131	0
p187	p177	15488786	0
p60	p154	14546709	0
p26	p300	4900593	0
p0	p317	9084040	0
p346	p366	3379257	0
p107	p222	10118994	0
p187	p5	10701581	0
p376	p312	4166932	0
p239	p279	6950822	0
p200	p393	11368567	0
p141	p89	15807156	0
p174	p197	12764046	0
p229	p227	15727386	0
p318	p208	14398120	0
p13	p279	9225685	0
p118	p173	13475023	0
p285	p247	3094500	0
p101	p209	8428793	0
p372	p109	1451843	0
p222	p216	9010357	0
p38	p43	13648158	0
p387	p151	913553	0
p213	p93	12681838	0
p277	p6	3855237	0
p326	p241	11528206	0
p290	p359	10242065	0
p191	p281	5219001	0
p210	p197	5085142	0
p329	p371	42735	0
p318	p174	11268767	0
p342	p316	13227980	0
p186	p313	2058829	0
p237	p381	10015145	0
p244	p150	14522951	0
p51	p320	5191574	0
p333	p74	14673585	0
p149	p72	8119481	0
p358	p7	1161378	0
p347	p244	8965223	0
p385	p281	1201158	0
p27	p303	7975031	0
p109	p200	357536	0
p82	p311	1024748	0
p286	p254	10260229	0
p18	p240	3712711	0
p340	p115	11409183	0
p334	p182	1005099	0
p251	p296	14161657	0
p158	p70	7369213	0
p73	p280	9427769	0
p255	p365	8567566	0
p2	p7	10816344	0
p368	p300	4931485	0
p202	p7	8823829	0
p54	p389	15948735	0
p295	p345	12951070	0
p26	p182	12608107	0
p239	p111	7538178	0
p178	p239	887690	0
p332	p133	10849791	0
p219	p227	1678146	0
p161	p52	15406306	0
p231	p142	9811840	0
p93	p100	10325814	0
p243	p297	8733969	0
p168	p189	11094248	0
p266	p247	8710748	0
p348	p245	3475012	0
p314	p346	5190657	0
p343	p27	3791350	0
p397	p285	3509884	0
p242	p328	13877958	0
p155	p321	10295663	0
p229	p121	1439238	0
p90	p251	14615831	0
p47	p283	5851284	0
p228	p329	1075542	0
p362	p237	15619002	0
p85	p133	13747759	0
p18	p316	2069304	0
p190	p250	7067137	0
p72	p250	3218609	0
p193	p371	14759438	0
p338	p4	4589165	0
p199	p389	12709049	0
p398	p247	6595386	0
p219	p301	7021137	0
p175	p271	10859409	0
p60	p37	7315235	0
p217	p115	2943217	0
p113	p216	2866569	0
p181	p17	1677387	0
p137	p347	1667217	0
p64	p234	13720030	0
p80	p130	15909105	0
p132	p322	9857416	0
p198	p382	10917082	0
p261	p252	15475510	0
p225	p97	15453714	0
p232	p338	10215876	0
p27	p367	14522546	0
p85	p66	6868684	0
p25	p338	14247831	0
p395	p244	1048822	0
p389	p121	16041098	0
p251	p150	13774539	0
p372	p133	10099927	0
p296	p102	2920189	0
p110	p182	3671329	0
p10	p209	9008148	0
p312	p120	12764151	0
p108	p319	918002	0
p339	p119	858274	0
p184	p316	11067965	0
p307	p378	7436230	0
p80	p354	603748	0
p57	p103	2965278	0
p6	p79	8849481	0
p309	p301	3089121	0
p243	p137	5913946	0
p88	p50	3543006	0
p307	p249	5172391	0
p65	p40	7095436	0
p303	p370	4072102	0
p166	p366	3616172	0
p119	p159	8124367	0
p47	p320	12668897	0
p319	p217	7678837	0
p345	p270	15116649	0
p342	p188	12100367	0
p334	p96	10770705	0
p156	p183	13538215	0
p127	p35	91431	0
p383	p189	9106734	0
p188	p334	11332441	0
p110	p174	1520854	0
p294	p176	15463503	0
p154	p172	9549924	0
p223	p114	12493724	0
p196	p70	1966867	0
p154	p328	6153962	0
p238	p129	3111315	0
p140	p57	3876362	0
p18	p393	11866912	0
p104	p125	13223458	0
p387	p106	11939739	0
p254	p266	12125315	0
p60	p110	11852406	0
p113	p209	2078273	0
p25	p112	9231912	0
p223	p200	13121190	0
p352	p58	3289130	0
p37	p378	11962631	0
p230	p296	3413003	0
p257	p256	5598505	0
p251	p40	5551871	0
p105	p228	11342344	0
p56	p344	10940827	0
p0	p138	2747529	0
p186	p340	3989882	0
p204	p58	3416483	0
p20	p235	13072159	0
p55	p117	819695	0
p286	p384	11706349	0
p190	p266	13256730	0
p229	p287	6815336	0
p117	p227	1425022	0
p7	p132	650300	0
p125	p183	13918175	0
p32	p100	15894301	0
p112	p142	14273777	0
p268	p289	3448757	0
p175	p40	3130197	0
p25	p281	5624267	0
p249	p177	617865	0
p211	p181	2879897	0
p3	p113	6325802	0
p148	p253	2804545	0
p198	p131	7573728	0
