waypoint1	waypoint2	distance_m	duration_s
p242	p555	15320156	0
p457	p555	11557624	0
p26	p300	8043134	0
p455	p196	15782783	0
p492	p275	5604749	0
p239	p279	5121485	0
p141	p89	142343	0
p307	p394	6814393	0
p516	p368	14448259	0
p112	p563	4149926	0
p13	p279	2742432	0
p547	p301	12478206	0
p290	p578	8791016	0
p285	p247	7164109	0
p101	p209	947676	0
p222	p216	13601083	0
p38	p43	10596962	0
p594	p271	9411249	0
p508	p375	12692125	0
p476	p373	8294892	0
p349	p548	3169528	0
p249	p469	3837376	0
p244	p150	7753398	0
p448	p131	12419686	0
p347	p244	1573639	0
p566	p165	1163791	0
p368	p252	8118100	0
p464	p5	7749250	0
p108	p504	968816	0
p2	p7	16021153	0
p10	p400	15027928	0
p202	p7	8829205	0
p54	p389	14062161	0
p26	p182	7841185	0
p413	p475	1630230	0
p513	p495	13902704	0
p327	p289	9100782	0
p243	p297	1151016	0
p316	p252	454812	0
p333	p554	13991658	0
p410	p592	5581512	0
p419	p345	6039523	0
p238	p451	7958351	0
p85	p133	6114167	0
p83	p222	11792614	0
p298	p474	15849590	0
p61	p153	4698005	0
p588	p41	4439983	0
p80	p130	2633788	0
p132	p322	3938073	0
p58	p443	9302710	0
p460	p283	564187	0
p70	p591	6351867	0
p246	p382	4487030	0
p198	p274	13613676	0
p422	p14	3901480	0
p307	p378	8995575	0
p382	p262	12073237	0
p44	p176	6934040	0
p511	p53	2385785	0
p217	p494	12840046	0
p290	p191	8509570	0
p593	p183	9265686	0
p456	p473	1912931	0
p340	p410	10291188	0
p536	p459	13586207	0
p127	p35	2341094	0
p498	p17	2860349	0
p221	p508	12513601	0
p463	p450	6527327	0
p207	p383	11614476	0
p238	p129	12076801	0
p18	p393	10899050	0
p538	p6	6615139	0
p68	p515	9283237	0
p475	p73	12336137	0
p583	p534	13597772	0
p57	p310	11173476	0
p229	p434	8329084	0
p232	p36	10372510	0
p502	p320	14618518	0
p69	p280	12616127	0
p55	p117	12320584	0
p229	p287	1247704	0
p125	p183	739886	0
p206	p593	2505508	0
p25	p281	8901502	0
p20	p308	15405258	0
p506	p177	4256966	0
p523	p401	9245280	0
p526	p357	5387508	0
p218	p583	4392103	0
p426	p590	473784	0
p378	p322	4159186	0
p189	p548	10293963	0
p157	p432	4535167	0
p3	p161	15444146	0
p409	p272	7585370	0
p597	p484	12701767	0
p576	p176	6652909	0
p521	p146	3967690	0
p294	p548	13650697	0
p340	p78	5765499	0
p80	p443	3375348	0
p533	p496	12262047	0
p9	p195	11792423	0
p220	p598	2069573	0
p45	p381	1557429	0
p148	p443	9713854	0
p138	p28	3785381	0
p134	p65	14452023	0
p118	p363	13701637	0
p463	p274	8724411	0
p137	p435	4515388	0
p324	p130	14039157	0
p541	p586	14429823	0
p597	p213	14950878	0
p583	p479	15521801	0
p178	p116	6089833	0
p471	p389	6247781	0
p155	p235	6642275	0
p86	p209	13342949	0
p272	p437	3642110	0
p508	p225	10074178	0
p413	p42	10280664	0
p484	p129	1758605	0
p54	p195	7085297	0
p580	p142	5051890	0
p144	p183	572481	0
p426	p502	5808817	0
p12	p38	10165200	0
p80	p599	12733593	0
p92	p205	1845896	0
p296	p115	13858353	0
p192	p271	712448	0
p369	p537	6449802	0
p212	p506	8351475	0
p298	p560	7376206	0
p396	p294	13263208	0
p534	p337	15652370	0
p574	p339	15194073	0
p508	p124	9559381	0
p130	p159	14124004	0
p318	p58	500595	0
p80	p29	14602584	0
p104	p449	10388063	0
p445	p580	6904545	0
p547	p300	2088812	0
p143	p329	5563162	0
p577	p423	10359251	0
p92	p144	3265644	0
p241	p168	9405625	0
p389	p263	15525838	0
p2	p89	2630002	0
p490	p124	9517993	0
p18	p482	15369040	0
p324	p121	6122021	0
p360	p484	15441111	0
p508	p252	14542178	0
p193	p588	12284624	0
p126	p595	399421	0
p482	p121	10537762	0
p572	p555	1888265	0
p489	p572	120950	0
p567	p577	6232432	0
p126	p166	3820788	0
p362	p391	7154984	0
p303	p145	13282823	0
p360	p414	7312161	0
p415	p244	9256530	0
p588	p280	10593123	0
p596	p150	6935743	0
p197	p200	12819277	0
p403	p322	5900842	0
p170	p144	10014966	0
p531	p23	2163855	0
p358	p197	6436499	0
p149	p388	10967218	0
p310	p147	12818791	0
p495	p473	9017601	0
p544	p12	14550699	0
p454	p174	2114598	0
p110	p579	6398014	0
p398	p122	12748899	0
p119	p344	6354251	0
p141	p204	10354355	0
p530	p50	14810383	0
p339	p510	15223445	0
p77	p225	9412435	0
p372	p23	11879268	0
p244	p183	1797786	0
p257	p226	5457398	0
p101	p449	9372513	0
p3	p399	13444965	0
p99	p497	3990682	0
p89	p132	2769299	0
p332	p522	4497407	0
p457	p194	8227389	0
p394	p422	9017812	0
p336	p85	14876684	0
p422	p102	10652340	0
p154	p227	4335040	0
p127	p11	5853389	0
p293	p556	9359770	0
p386	p231	4933777	0
p342	p478	15210552	0
p134	p275	9026421	0
p529	p17	4586337	0
p515	p524	15199413	0
p429	p380	4111906	0
p350	p544	4290191	0
p363	p512	15399298	0
p30	p50	3153794	0
p456	p261	10772766	0
p293	p504	10865198	0
p571	p554	4973200	0
p187	p195	2098888	0
p369	p245	560819	0
p376	p557	1438004	0
p65	p370	7585526	0
p105	p567	10836771	0
p326	p17	10706415	0
p47	p251	4108563	0
p12	p258	14028615	0
p377	p532	11749387	0
p218	p14	6671925	0
p457	p421	11881452	0
p514	p129	8210971	0
p475	p8	10069636	0
p47	p255	6757779	0
p565	p406	10232061	0
p220	p526	11352117	0
p347	p536	3913199	0
p193	p522	14784850	0
p8	p22	15586	0
p274	p153	5766484	0
p419	p129	3480323	0
p267	p129	7080209	0
p449	p48	10989999	0
p47	p161	9315282	0
p268	p180	5008413	0
p228	p407	9800680	0
p566	p295	7311181	0
p368	p158	15645765	0
p468	p557	4338366	0
p270	p128	2082940	0
p354	p593	5491571	0
p76	p342	682355	0
p261	p52	375797	0
p275	p142	14606577	0
p208	p159	2133316	0
p144	p312	455655	0
p45	p244	9773122	0
p213	p13	8926924	0
p298	p288	730519	0
p505	p153	132555	0
p417	p183	14760991	0
p148	p423	9414105	0
p330	p241	7519584	0
p325	p498	6429047	0
p100	p252	2761585	0
p274	p585	3184422	0
p580	p175	12745425	0
p186	p373	10645390	0
p105	p595	15330242	0
p90	p141	6347404	0
p267	p346	6399456	0
p345	p322	13142985	0
p354	p177	15076191	0
p297	p208	4823049	0
p144	p34	15786860	0
p24	p197	1731096	0
p553	p65	4225547	0
p432	p535	11448212	0
p433	p446	13731007	0
p229	p88	8700446	0
p385	p23	16035421	0
p567	p571	13362920	0
p398	p251	9515627	0
p178	p331	9062701	0
p457	p561	4303556	0
p439	p484	7366998	0
p311	p22	5403117	0
p13	p164	5612706	0
p291	p567	6051848	0
p399	p147	10500028	0
p213	p486	882545	0
p347	p263	601259	0
p150	p263	3701432	0
p9	p188	7970131	0
p374	p272	15335210	0
p545	p184	6794031	0
p424	p392	4862291	0
p575	p464	5336687	0
p375	p26	8880764	0
p439	p285	5554365	0
p149	p189	12268135	0
p486	p96	1172050	0
p264	p44	12147859	0
p60	p458	8845333	0
p223	p344	12409119	0
p583	p180	11102561	0
p503	p234	8829030	0
p540	p591	1146818	0
p161	p590	3602236	0
p345	p313	576936	0
p314	p552	11437855	0
p314	p581	1945813	0
p339	p188	8803199	0
p445	p548	983543	0
p156	p521	3847464	0
p507	p23	640215	0
p88	p189	11754380	0
p125	p119	3722634	0
p333	p266	15433254	0
p241	p586	1189853	0
p89	p353	10327521	0
p563	p371	10020143	0
p27	p450	10604398	0
p192	p551	7325746	0
p554	p334	1607284	0
p211	p362	4582408	0
p508	p48	7386091	0
p189	p320	6208346	0
p506	p195	726806	0
p169	p466	2715986	0
p410	p591	267475	0
p24	p157	8204237	0
p383	p513	2275080	0
p307	p517	3102065	0
p105	p426	14605442	0
p138	p571	5821678	0
p280	p244	2492306	0
p492	p30	2050462	0
p42	p494	6201598	0
p361	p71	9323528	0
p297	p414	11432227	0
p317	p370	10914587	0
p236	p85	13983487	0
p25	p272	13903523	0
p501	p305	7934711	0
p332	p478	15973228	0
p72	p235	2788625	0
p72	p164	1278235	0
p496	p571	9341750	0
p446	p579	10810160	0
p168	p65	2603865	0
p536	p335	7169448	0
p86	p458	2040750	0
p438	p418	6393416	0
p302	p590	1351682	0
p90	p390	1256213	0
p55	p436	5669188	0
p99	p305	4357164	0
p432	p57	10802010	0
p362	p23	8384241	0
p316	p505	10631565	0
p445	p20	11831776	0
p220	p241	15425352	0
p265	p566	10504282	0
p557	p393	14371338	0
p162	p313	11698842	0
p369	p319	15896518	0
p134	p67	4312965	0
p178	p315	8043179	0
p333	p92	13311668	0
p230	p78	15535998	0
p142	p319	2453897	0
p315	p469	8323224	0
p425	p329	2203276	0
p77	p512	8446006	0
p304	p144	1760586	0
p24	p459	3355697	0
p457	p135	1872288	0
p27	p378	12362858	0
p241	p129	3836110	0
p433	p73	9771284	0
p56	p440	8585229	0
p25	p159	14760344	0
p138	p470	6963908	0
p475	p261	810819	0
p527	p296	8390587	0
p359	p124	14934436	0
p376	p245	2043112	0
p191	p510	888339	0
p187	p564	4693633	0
p75	p370	1941775	0
p304	p122	4435841	0
p168	p260	11123859	0
p360	p67	3941290	0
p360	p227	16024549	0
p536	p510	4240398	0
p261	p195	12395333	0
p466	p97	9498736	0
p54	p341	12472551	0
p183	p70	15157639	0
p135	p316	3901696	0
p448	p378	3241563	0
p548	p270	10959507	0
p497	p139	13269323	0
p360	p154	3514772	0
p412	p139	15757314	0
p25	p414	2995867	0
p46	p328	10137593	0
p435	p322	4726426	0
p136	p133	1116427	0
p552	p66	1567321	0
p528	p559	11344324	0
p394	p456	5637479	0
p574	p281	13136991	0
p484	p536	2339266	0
p361	p317	10438617	0
p347	p203	8228451	0
p384	p390	9400471	0
p491	p590	15357411	0
p310	p97	7643415	0
p54	p16	3556391	0
p368	p506	15538648	0
p3	p196	10173480	0
p210	p118	7000656	0
p588	p514	7495697	0
p375	p44	4353443	0
p198	p449	11890990	0
p136	p100	1786450	0
p73	p537	3370159	0
p530	p520	6635476	0
p75	p473	3842060	0
p553	p133	2042356	0
p589	p559	5793132	0
p154	p570	7488504	0
p273	p560	8733477	0
p403	p238	4152814	0
p405	p524	11438151	0
p80	p507	11627922	0
p455	p347	6758158	0
p3	p532	5695463	0
p292	p537	11979309	0
p205	p186	10082109	0
p74	p145	8040243	0
p290	p259	11763893	0
p291	p262	12096041	0
p445	p316	11058695	0
p409	p42	1497293	0
p518	p201	7889827	0
p384	p506	8047439	0
p530	p87	2742989	0
p24	p6	8311151	0
p359	p53	2353040	0
p232	p280	14201303	0
p99	p359	5413277	0
p489	p35	12674075	0
p291	p592	14854700	0
p445	p292	4966284	0
p552	p237	15718002	0
p592	p511	3214555	0
p310	p548	3192069	0
p500	p239	4690860	0
p512	p41	12523890	0
p271	p52	6111055	0
p244	p217	3382464	0
p327	p48	5460438	0
p291	p520	10646055	0
p497	p109	4316360	0
p574	p463	11483813	0
p397	p62	2757980	0
p187	p414	1415355	0
p140	p191	676339	0
p222	p121	5291709	0
p480	p179	1034612	0
p531	p63	14022632	0
p328	p599	6556839	0
p442	p591	14379637	0
p106	p353	8776571	0
p350	p165	12274831	0
p456	p30	7954518	0
p431	p29	7346409	0
p137	p420	10153809	0
p126	p401	13791360	0
p354	p355	1970730	0
p44	p238	7389797	0
p286	p44	9992407	0
p110	p143	13967443	0
p352	p519	8368298	0
p438	p534	4461763	0
p148	p171	15411459	0
p47	p129	7662012	0
p358	p117	16062126	0
p463	p507	12427223	0
p145	p150	15740103	0
p517	p189	13654382	0
p280	p96	12547258	0
p516	p297	529306	0
p44	p268	12544262	0
p54	p498	8024863	0
p545	p315	8268885	0
p2	p158	1854694	0
p331	p215	11308812	0
p413	p261	12827160	0
p419	p460	5149337	0
p595	p182	15699532	0
p308	p300	11144059	0
p361	p24	14980433	0
p306	p490	7261032	0
p496	p103	4156418	0
p192	p282	11084444	0
p508	p190	6509974	0
p238	p379	12516384	0
p110	p205	8992214	0
p432	p579	12401170	0
p524	p278	15322789	0
p477	p230	16070604	0
p211	p550	5221096	0
p554	p235	9929224	0
p559	p507	5698445	0
p332	p415	5963767	0
p297	p380	5604824	0
p161	p169	13045656	0
p101	p15	5973269	0
p27	p345	11060511	0
p513	p102	12284707	0
p326	p473	11649663	0
p83	p136	7193359	0
p530	p91	10356136	0
p88	p39	7092526	0
p223	p384	12495590	0
p1	p453	9153629	0
p50	p510	14755182	0
p24	p566	4251185	0
p481	p446	15147777	0
p487	p53	15718643	0
p594	p224	7619323	0
p352	p598	1750447	0
p27	p155	10301168	0
p287	p597	10994128	0
p373	p226	3148568	0
p457	p377	14606437	0
p439	p274	2835132	0
p394	p530	1194016	0
p431	p510	14270922	0
p2	p421	10800013	0
p157	p224	3900099	0
p588	p572	15463365	0
p246	p43	7972302	0
p213	p534	11737408	0
p11	p557	1240716	0
p242	p571	4286993	0
p127	p85	14271242	0
p435	p379	9032386	0
p83	p255	7946853	0
p98	p422	7796820	0
p232	p189	14128538	0
p58	p518	10953255	0
p72	p337	10654639	0
p54	p594	8412546	0
p394	p24	3035277	0
p199	p303	5903334	0
p110	p251	13109075	0
p400	p17	3040623	0
p141	p541	1991839	0
p60	p437	14690672	0
p385	p322	3039118	0
p0	p246	15228268	0
p127	p87	16085669	0
p126	p17	9419315	0
p122	p366	6189510	0
p186	p497	8986001	0
p546	p273	3438533	0
p231	p208	11301433	0
p254	p282	9853761	0
p140	p554	3967074	0
p520	p103	7316498	0
p233	p370	4741618	0
p83	p321	6477696	0
p226	p216	13166681	0
p282	p79	13997093	0
p481	p93	9921917	0
p397	p525	13037261	0
p377	p308	8964051	0
p489	p328	8125051	0
p325	p570	6802575	0
p428	p443	14398884	0
p497	p420	2668001	0
p57	p461	6145213	0
p419	p158	2157911	0
p448	p103	4368322	0
p33	p323	13369506	0
p1	p510	8843898	0
p24	p434	4580359	0
p191	p353	3793534	0
p567	p574	15616986	0
p261	p103	1901246	0
p34	p278	5818349	0
p360	p34	13902134	0
p13	p132	14201751	0
p58	p449	10514756	0
p141	p159	4792783	0
p547	p36	11850562	0
p160	p344	4676674	0
p250	p337	3529400	0
p574	p536	13775148	0
p455	p183	7032941	0
p105	p374	3050464	0
p122	p272	4675475	0
p149	p395	10727897	0
p108	p335	2079806	0
p129	p388	9115912	0
p105	p292	7281042	0
p438	p42	1906529	0
p290	p209	1396138	0
p578	p393	7779577	0
p185	p457	12957521	0
p56	p383	9941271	0
p282	p536	1593802	0
p59	p334	7074493	0
p223	p382	2517528	0
p364	p495	8967358	0
p317	p321	13801828	0
p358	p196	8238316	0
p82	p280	1840205	0
p59	p226	11974059	0
p240	p486	3363705	0
p141	p28	6585577	0
p317	p382	12408847	0
p142	p459	5896535	0
p206	p226	947969	0
p30	p26	1567513	0
p367	p41	8000595	0
p575	p352	13888268	0
p481	p117	15587770	0
p141	p100	69566	0
p412	p263	9348695	0
p20	p227	11083872	0
p255	p506	9544800	0
p545	p368	1651434	0
p292	p478	1121440	0
p426	p268	3204829	0
p61	p343	13491835	0
p185	p366	15680339	0
p303	p313	1791075	0
p524	p506	11425018	0
p574	p4	11083862	0
p248	p96	8010894	0
p59	p131	5205870	0
p440	p51	2079891	0
p126	p345	2192014	0
p231	p327	12121478	0
p213	p418	6397538	0
p110	p28	11787066	0
p476	p549	10921251	0
p249	p226	5203383	0
p124	p209	3295233	0
p186	p526	3821199	0
p230	p7	13606718	0
p91	p584	7298635	0
p183	p102	14609291	0
p230	p582	355921	0
p439	p218	11260163	0
p384	p535	6089152	0
p444	p556	1750100	0
p553	p435	9702221	0
p51	p100	7655648	0
p175	p450	14143945	0
p254	p442	6128215	0
p47	p465	6801455	0
p349	p199	2452796	0
p482	p114	14336047	0
p233	p30	7080939	0
p148	p17	5027783	0
p401	p131	12637311	0
p70	p289	3856423	0
p98	p248	8829230	0
p330	p64	2442207	0
p55	p359	7723313	0
p137	p383	15999008	0
p81	p230	701972	0
p352	p355	2941809	0
p326	p80	4145024	0
p348	p312	9931468	0
p418	p448	2049784	0
p242	p509	6497924	0
p375	p303	5298055	0
p104	p116	3516413	0
p259	p48	2213457	0
p362	p165	15452419	0
p552	p323	14923133	0
p564	p448	2675841	0
p171	p440	12056815	0
p549	p116	12337070	0
p39	p392	3200224	0
p136	p435	11936240	0
p552	p365	4535532	0
p265	p511	5144977	0
p445	p4	11277613	0
p517	p279	8691266	0
p266	p570	14276739	0
p32	p128	16049058	0
p11	p584	7279126	0
p463	p497	59077	0
p325	p363	15991518	0
p247	p103	875938	0
p575	p550	9101080	0
p509	p295	10494458	0
p334	p296	1231353	0
p0	p313	9222813	0
p229	p110	5298467	0
p231	p487	14088097	0
p170	p40	575530	0
p88	p467	14239069	0
p352	p87	9242463	0
p376	p204	8324733	0
p134	p574	15367701	0
p502	p217	5176576	0
p99	p344	15119418	0
p516	p137	2730551	0
p38	p446	13779923	0
p47	p195	202137	0
p2	p70	6026446	0
p346	p234	10548817	0
p91	p56	398903	0
p149	p440	665190	0
p218	p282	11911109	0
p170	p396	13228757	0
p422	p43	11180580	0
p51	p525	11277237	0
p220	p391	12941990	0
p238	p441	16055075	0
p167	p328	2855848	0
p583	p496	12229852	0
p578	p591	3884729	0
p467	p102	12216704	0
p339	p42	10554717	0
p327	p59	12871294	0
p152	p496	5141647	0
p438	p13	11895491	0
p291	p237	710656	0
p143	p130	5399658	0
p422	p165	10761668	0
p482	p42	7067884	0
p163	p439	12452736	0
p167	p59	14345164	0
p127	p146	12004354	0
p76	p21	11904189	0
p230	p425	9885378	0
p492	p144	13287251	0
p70	p421	3720983	0
p447	p158	6628207	0
p502	p557	10609829	0
p172	p253	2386911	0
p232	p196	3086916	0
p538	p290	6120254	0
p284	p273	1960721	0
p324	p166	265107	0
p405	p195	9583191	0
p163	p373	13503768	0
p597	p159	4380137	0
p55	p244	1276812	0
p235	p96	10513393	0
p33	p559	8245855	0
p317	p234	10030976	0
p546	p109	11902042	0
p93	p441	4219747	0
p475	p13	3632242	0
p333	p465	3870400	0
p123	p434	3837420	0
p28	p263	10895848	0
p246	p131	13711099	0
p9	p364	4063548	0
p342	p23	5296190	0
p309	p103	7211202	0
p349	p133	8710390	0
p516	p200	2804738	0
p33	p222	4406700	0
p514	p62	3458973	0
p318	p560	750782	0
p456	p517	3701099	0
p304	p114	1917135	0
p90	p472	2252836	0
p177	p48	9097068	0
p314	p560	1118846	0
p45	p367	12424666	0
p303	p378	2753863	0
p482	p131	4762625	0
p154	p34	5370777	0
p236	p194	12407598	0
p356	p263	14075513	0
p101	p188	9848542	0
p104	p62	13479099	0
p214	p392	10865352	0
p125	p569	11987533	0
p59	p367	2820537	0
p400	p479	2783329	0
p68	p395	11040407	0
p140	p499	2581051	0
p394	p116	826984	0
p107	p244	13468057	0
p583	p144	15304308	0
p417	p295	13388450	0
p491	p442	8846946	0
p531	p252	4467087	0
p498	p397	2676191	0
p350	p386	2161010	0
p226	p49	3973888	0
p59	p557	9836865	0
p247	p280	11937787	0
p122	p473	5641775	0
p493	p334	13549471	0
p203	p451	11751829	0
p575	p364	1644292	0
p114	p591	8461814	0
p411	p109	7214818	0
p537	p519	9021424	0
p468	p189	10513668	0
p221	p45	15832999	0
p327	p373	9706563	0
p127	p485	14853892	0
p185	p125	10151813	0
p323	p235	12431924	0
p59	p392	11399231	0
p186	p366	2852973	0
p390	p34	15568024	0
p566	p410	5095782	0
p127	p459	2164632	0
p309	p209	10981047	0
p432	p86	13811455	0
p132	p357	96271	0
p520	p180	6508941	0
p156	p406	106330	0
p377	p346	10499810	0
p403	p452	15445830	0
p361	p111	14036622	0
p403	p147	15932150	0
p70	p586	7177104	0
p559	p64	7763274	0
p63	p524	1065674	0
p69	p85	4468048	0
p333	p594	16038994	0
p46	p57	13500877	0
p56	p115	15225686	0
p438	p81	14456223	0
p538	p215	8851537	0
p123	p428	5620234	0
p25	p191	12332784	0
p397	p217	15619821	0
p273	p472	510644	0
p157	p555	13671627	0
p47	p505	14350059	0
p321	p181	253711	0
p185	p594	829040	0
p530	p44	4777143	0
p559	p200	11442686	0
p91	p380	5608642	0
p417	p319	12917376	0
p317	p310	9745204	0
p143	p155	9694217	0
p582	p188	6828785	0
p32	p508	14109741	0
p491	p595	9769954	0
p474	p261	365306	0
p430	p39	11418469	0
p15	p146	11304865	0
p183	p78	7930988	0
p26	p590	12221771	0
p405	p183	14780074	0
p438	p346	4528646	0
p293	p305	8686058	0
p385	p568	9786514	0
p64	p53	11552029	0
p10	p251	11927290	0
p400	p513	6172583	0
p325	p240	197512	0
p555	p429	2789997	0
p127	p162	8288236	0
p185	p437	9491310	0
p110	p23	13192815	0
p291	p213	9540222	0
p47	p424	12183343	0
p81	p578	5290384	0
p332	p511	888472	0
p415	p66	10863656	0
p0	p578	8235263	0
p122	p389	3812490	0
p243	p372	10491085	0
p126	p381	929129	0
p0	p365	3353411	0
p294	p235	2813620	0
p228	p214	7375010	0
p189	p23	2583618	0
p358	p223	6255611	0
p439	p544	8427235	0
p493	p259	5423461	0
p155	p495	13719051	0
p330	p70	5068374	0
p260	p21	380469	0
p505	p321	719783	0
p273	p175	8074944	0
p552	p450	2520517	0
p489	p37	10292673	0
p509	p496	15692254	0
p445	p506	8444988	0
p249	p472	6747364	0
p532	p223	7578147	0
p156	p94	14163839	0
p165	p322	6307953	0
p361	p482	5695414	0
p62	p546	659553	0
p134	p420	7225195	0
p426	p504	13387041	0
p250	p79	8143056	0
p385	p297	13438335	0
p523	p456	5842872	0
p333	p414	2131034	0
p65	p593	14100065	0
p460	p282	6897843	0
p205	p379	15384091	0
p179	p263	15847935	0
p372	p6	2675487	0
p495	p296	14515298	0
p376	p198	2483746	0
p445	p345	5818779	0
p91	p481	3362937	0
p546	p318	12286187	0
p307	p70	2114171	0
p131	p421	7324414	0
p438	p532	1905271	0
p92	p354	9377912	0
p107	p34	15168327	0
p105	p213	5279835	0
p155	p417	9955563	0
p468	p498	2977252	0
p461	p101	3446299	0
p412	p72	5014228	0
p11	p79	993949	0
p466	p174	11788995	0
p445	p259	8244631	0
p354	p381	7989881	0
p219	p438	4359430	0
p454	p381	9952801	0
p184	p102	1560755	0
p81	p200	3849786	0
p494	p177	14572078	0
p589	p232	9673396	0
p350	p484	13588087	0
p489	p308	10017515	0
p291	p582	11780312	0
p220	p60	15932261	0
p286	p237	9008709	0
p401	p555	9943928	0
p592	p421	5702081	0
p255	p139	5915884	0
p59	p584	8820470	0
p178	p483	7966270	0
p583	p62	6246119	0
p185	p257	4653587	0
p12	p472	6107170	0
p544	p95	10749666	0
p544	p280	7887583	0
p268	p237	4797741	0
p315	p551	13471035	0
p433	p399	15006497	0
p204	p278	3983059	0
p533	p422	14940966	0
p152	p72	1337692	0
p233	p377	1761152	0
p517	p340	8674880	0
p408	p58	10240110	0
p509	p467	8082588	0
p111	p528	7147528	0
p529	p223	9150393	0
p44	p167	5766916	0
p527	p65	11531354	0
p577	p296	11708831	0
p453	p507	2269192	0
p38	p535	7264464	0
p350	p193	6208568	0
p12	p484	4454818	0
p556	p587	11454308	0
p63	p496	11981765	0
p70	p555	15927574	0
p64	p569	9799250	0
p257	p13	13251994	0
p466	p458	11317397	0
p19	p258	5458166	0
p198	p363	3378328	0
p338	p252	1982037	0
p18	p494	2092060	0
p136	p378	12105614	0
p424	p353	4508692	0
p61	p212	2393780	0
p107	p436	12369231	0
p221	p274	11993044	0
p342	p553	1137580	0
p11	p205	8329843	0
p368	p103	15670953	0
p349	p300	3036332	0
p277	p406	3936732	0
p274	p71	10090220	0
p82	p116	13726516	0
p582	p302	2898988	0
p283	p540	14179314	0
p466	p319	2250620	0
p185	p24	1222153	0
p60	p560	3179591	0
p349	p527	5346789	0
p492	p451	7423696	0
p250	p485	10298806	0
p383	p470	14209943	0
p38	p309	9802870	0
p538	p28	2380706	0
p232	p204	2642295	0
p517	p7	1347753	0
p531	p115	3117349	0
p110	p459	10794701	0
p160	p175	529197	0
p284	p367	15611573	0
p42	p195	2238137	0
p154	p241	13746377	0
p142	p557	3572632	0
p48	p35	6740908	0
p240	p70	8356733	0
p412	p130	11033543	0
p286	p341	7722615	0
p29	p302	4483585	0
p257	p354	7402001	0
p426	p7	4926486	0
p507	p252	8236200	0
p197	p571	6933932	0
p76	p504	90926	0
p290	p85	13322561	0
p168	p174	14823468	0
p530	p65	6624728	0
p316	p122	717704	0
p99	p580	7065166	0
p118	p590	7259950	0
p304	p203	3747655	0
p203	p70	7805873	0
p499	p302	14772630	0
p30	p565	1939040	0
p498	p96	14730143	0
p191	p421	255282	0
p7	p428	2888754	0
p193	p189	6897256	0
p454	p511	10157246	0
p26	p510	3294279	0
p491	p196	11835853	0
p424	p150	14636219	0
p212	p485	9315813	0
p168	p182	14636093	0
p303	p253	7776906	0
p250	p355	2672560	0
p545	p320	4129807	0
p91	p406	13016160	0
p374	p160	15686993	0
p261	p272	9893971	0
p525	p420	5889351	0
p123	p313	14749634	0
p326	p238	8542819	0
p553	p21	1284339	0
p8	p191	10740542	0
p57	p64	15086397	0
p296	p289	7732193	0
p325	p66	2201839	0
p395	p64	15421192	0
p118	p256	14279520	0
p471	p429	12340925	0
p468	p565	4192639	0
p505	p312	12189164	0
p283	p388	12860671	0
p257	p447	8809741	0
p54	p356	5935590	0
p501	p317	12200158	0
p84	p53	2830463	0
p493	p133	5180698	0
p130	p526	7668566	0
p242	p425	10587320	0
p462	p581	4555494	0
p528	p598	754040	0
p461	p273	11529016	0
p32	p263	2650176	0
p575	p252	12295447	0
p243	p150	5448257	0
p543	p208	7779151	0
p202	p283	7011824	0
p484	p399	3163607	0
p10	p434	6391325	0
p190	p197	14427730	0
p262	p79	3148646	0
p207	p271	4388258	0
p249	p87	14755382	0
p138	p473	7925643	0
p181	p511	2722583	0
